nameWithOwner,url,stargazerCount,createdAt,updatedAt,pushedAt,primaryLanguage,mergedPullRequests,releases,issues,closedIssues
dbeaver/dbeaver,https://github.com/dbeaver/dbeaver,51487,2015-10-21T08:26:28Z,2026-08-20T17:43:02Z,2026-08-20T17:53:26Z,Java,7368,254,20511,17285
charlax/professional-programming,https://github.com/charlax/professional-programming,51438,2015-11-07T05:07:52Z,2026-08-20T18:39:40Z,2026-07-15T15:55:09Z,Python,44,0,33,32
poteto/hiring-without-whiteboards,https://github.com/poteto/hiring-without-whiteboards,51433,2017-03-15T05:09:01Z,2026-08-20T18:03:00Z,2026-06-06T02:10:59Z,JavaScript,1335,0,0,0
DefinitelyTyped/DefinitelyTyped,https://github.com/DefinitelyTyped/DefinitelyTyped,51380,2012-10-05T16:39:45Z,2026-08-20T14:27:47Z,2026-08-20T14:19:54Z,TypeScript,53494,1,8118,7561
ethereum/go-ethereum,https://github.com/ethereum/go-ethereum,51300,2013-12-26T13:05:46Z,2026-08-20T14:47:05Z,2026-08-20T08:58:15Z,Go,9279,232,8717,8520
justjavac/wechat-miniapp-radar,https://github.com/justjavac/wechat-miniapp-radar,51182,2016-09-22T20:04:48Z,2026-08-20T15:03:22Z,2026-08-07T01:04:58Z,TypeScript,313,0,35,35
Semantic-Org/Semantic-UI,https://github.com/Semantic-Org/Semantic-UI,51027,2013-04-08T23:32:04Z,2026-08-20T09:25:11Z,2024-11-27T21:01:48Z,JavaScript,356,154,6233,5269
cypress-io/cypress,https://github.com/cypress-io/cypress,50978,2015-03-04T00:46:28Z,2026-08-20T16:31:43Z,2026-08-20T17:52:35Z,TypeScript,8858,402,15572,14551
jamiepine/voicebox,https://github.com/jamiepine/voicebox,50947,2026-01-25T12:27:03Z,2026-08-20T18:28:00Z,2026-08-09T00:03:42Z,TypeScript,147,25,682,191
CherryHQ/cherry-studio,https://github.com/CherryHQ/cherry-studio,50837,2024-05-24T01:56:26Z,2026-08-20T18:29:48Z,2026-08-20T18:25:38Z,TypeScript,4976,277,11208,10301
bannedbook/fanqiang,https://github.com/bannedbook/fanqiang,50421,2015-01-14T00:34:25Z,2026-08-20T15:27:36Z,2026-08-20T07:14:55Z,Kotlin,3,3,836,502
nlohmann/json,https://github.com/nlohmann/json,50413,2013-07-04T08:47:49Z,2026-08-20T18:41:27Z,2026-08-20T18:14:33Z,C++,1159,45,2409,2374
mastodon/mastodon,https://github.com/mastodon/mastodon,50233,2016-02-22T15:01:25Z,2026-08-20T17:32:15Z,2026-08-20T18:42:21Z,Ruby,20655,361,13101,8780
TanStack/query,https://github.com/TanStack/query,50175,2019-09-10T19:23:58Z,2026-08-20T18:08:46Z,2026-08-20T17:08:06Z,TypeScript,3834,1000,2348,2291
skylot/jadx,https://github.com/skylot/jadx,50144,2013-03-18T17:08:21Z,2026-08-20T18:15:15Z,2026-08-19T18:52:12Z,Java,654,35,2119,1690
serhii-londar/open-source-mac-os-apps,https://github.com/serhii-londar/open-source-mac-os-apps,50098,2017-11-03T02:35:33Z,2026-08-20T18:12:58Z,2026-08-20T16:29:28Z,,615,0,234,211
AlistGo/alist,https://github.com/AlistGo/alist,50066,2020-12-23T17:40:29Z,2026-08-20T15:37:14Z,2026-08-05T08:04:29Z,Go,974,149,4496,3974
jgthms/bulma,https://github.com/jgthms/bulma,50052,2016-01-23T23:48:34Z,2026-08-20T14:56:21Z,2026-03-01T20:13:02Z,CSS,646,22,2753,2404
chenglou/pretext,https://github.com/chenglou/pretext,49949,2026-03-07T21:06:28Z,2026-08-20T17:46:09Z,2026-06-23T05:01:09Z,TypeScript,7,0,96,50
stablyai/orca,https://github.com/stablyai/orca,49897,2026-03-17T03:28:57Z,2026-08-20T18:35:30Z,2026-08-20T18:42:14Z,TypeScript,7876,932,3978,1969
tldraw/tldraw,https://github.com/tldraw/tldraw,49880,2021-05-09T11:48:37Z,2026-08-20T17:33:10Z,2026-08-20T17:52:41Z,TypeScript,5542,134,2713,2294
Lordog/dive-into-llms,https://github.com/Lordog/dive-into-llms,49830,2024-04-08T13:11:40Z,2026-08-20T18:32:34Z,2025-10-10T06:25:48Z,Jupyter Notebook,11,1,26,17
huginn/huginn,https://github.com/huginn/huginn,49825,2013-03-10T06:00:31Z,2026-08-20T18:15:05Z,2026-08-15T05:06:36Z,Ruby,1179,1,2193,1580
NARKOZ/hacker-scripts,https://github.com/NARKOZ/hacker-scripts,49801,2015-11-21T19:05:09Z,2026-08-20T05:28:07Z,2023-10-23T21:01:40Z,JavaScript,63,0,106,68
jakevdp/PythonDataScienceHandbook,https://github.com/jakevdp/PythonDataScienceHandbook,49651,2016-08-10T14:24:36Z,2026-08-20T18:38:28Z,2024-06-26T19:17:33Z,Jupyter Notebook,28,0,210,84
roboflow/supervision,https://github.com/roboflow/supervision,49589,2022-11-28T14:08:44Z,2026-08-20T18:35:50Z,2026-08-20T11:58:54Z,Python,1382,40,544,505
pandas-dev/pandas,https://github.com/pandas-dev/pandas,49523,2010-08-24T01:37:33Z,2026-08-20T15:15:18Z,2026-08-20T14:57:08Z,Python,29419,122,28481,25873
kelseyhightower/kubernetes-the-hard-way,https://github.com/kelseyhightower/kubernetes-the-hard-way,49516,2016-07-07T14:15:27Z,2026-08-20T17:12:31Z,2025-04-10T06:11:47Z,,73,0,441,416
hashicorp/terraform,https://github.com/hashicorp/terraform,49496,2014-03-13T22:25:48Z,2026-08-20T13:06:30Z,2026-08-20T18:37:49Z,Go,13651,437,21747,19992
ChromeDevTools/chrome-devtools-mcp,https://github.com/ChromeDevTools/chrome-devtools-mcp,49489,2025-09-11T10:39:55Z,2026-08-20T18:17:08Z,2026-08-20T18:29:16Z,TypeScript,1145,58,507,434
chen08209/FlClash,https://github.com/chen08209/FlClash,49398,2023-08-15T07:47:22Z,2026-08-20T18:26:15Z,2026-08-20T02:58:24Z,Dart,2,106,2033,1514
ClickHouse/ClickHouse,https://github.com/ClickHouse/ClickHouse,49362,2016-06-02T08:28:18Z,2026-08-20T18:32:43Z,2026-08-20T18:41:28Z,C++,69259,830,30433,25450
astral-sh/ruff,https://github.com/astral-sh/ruff,49268,2022-08-09T17:17:44Z,2026-08-20T17:17:21Z,2026-08-20T17:52:08Z,Rust,16055,424,8248,6554
Homebrew/brew,https://github.com/Homebrew/brew,49220,2016-03-06T05:08:38Z,2026-08-20T16:56:26Z,2026-08-20T18:20:37Z,Ruby,15254,509,5277,5277
x64dbg/x64dbg,https://github.com/x64dbg/x64dbg,49203,2015-04-11T20:48:23Z,2026-08-20T18:21:19Z,2026-08-15T11:35:51Z,C++,825,6,2722,2150
GokuMohandas/Made-With-ML,https://github.com/GokuMohandas/Made-With-ML,49169,2018-11-05T03:44:27Z,2026-08-20T17:35:49Z,2026-03-04T23:44:21Z,Jupyter Notebook,147,1,77,59
apple/container,https://github.com/apple/container,49149,2025-05-30T21:26:05Z,2026-08-20T18:26:40Z,2026-08-20T17:31:02Z,Swift,734,20,868,572
calesthio/OpenMontage,https://github.com/calesthio/OpenMontage,49100,2026-03-29T15:23:22Z,2026-08-20T18:38:27Z,2026-08-18T15:50:54Z,Python,93,0,127,49
JuliaLang/julia,https://github.com/JuliaLang/julia,49021,2011-04-21T07:01:50Z,2026-08-20T18:40:31Z,2026-08-20T18:39:53Z,Julia,27810,203,26136,22515
bigskysoftware/htmx,https://github.com/bigskysoftware/htmx,48984,2020-04-13T16:17:51Z,2026-08-20T18:27:38Z,2026-08-20T14:04:43Z,JavaScript,1190,32,1740,1123
metabase/metabase,https://github.com/metabase/metabase,48851,2015-02-02T19:25:47Z,2026-08-20T18:40:22Z,2026-08-20T18:37:23Z,Clojure,46156,817,25713,21965
akullpp/awesome-java,https://github.com/akullpp/awesome-java,48797,2014-07-09T10:12:43Z,2026-08-20T16:18:39Z,2026-08-19T18:23:37Z,,808,0,145,145
tmux/tmux,https://github.com/tmux/tmux,48745,2015-06-03T23:32:55Z,2026-08-20T18:38:15Z,2026-08-20T12:57:30Z,C,37,44,4142,4129
algorithm-visualizer/algorithm-visualizer,https://github.com/algorithm-visualizer/algorithm-visualizer,48683,2016-05-15T00:27:45Z,2026-08-20T16:50:15Z,2024-06-09T06:54:22Z,JavaScript,183,0,126,77
iamkun/dayjs,https://github.com/iamkun/dayjs,48665,2018-04-10T09:26:44Z,2026-08-20T12:28:33Z,2026-08-18T04:15:17Z,JavaScript,730,129,1848,880
upscayl/upscayl,https://github.com/upscayl/upscayl,48638,2022-07-30T17:19:20Z,2026-08-20T18:34:50Z,2026-08-20T01:28:53Z,TypeScript,106,29,1079,1025
DovAmir/awesome-design-patterns,https://github.com/DovAmir/awesome-design-patterns,48632,2018-06-04T17:47:48Z,2026-08-20T17:37:54Z,2024-10-25T19:57:00Z,,30,0,17,6
mudler/LocalAI,https://github.com/mudler/LocalAI,48597,2023-03-18T22:58:02Z,2026-08-20T18:08:25Z,2026-08-20T18:04:12Z,Go,6732,136,1611,1512
KRTirtho/spotube,https://github.com/KRTirtho/spotube,48537,2021-02-14T03:17:58Z,2026-08-20T18:23:54Z,2026-08-16T09:07:33Z,Dart,261,44,2118,1309
nilbuild/design-patterns-for-humans,https://github.com/nilbuild/design-patterns-for-humans,48463,2017-02-16T21:24:39Z,2026-08-20T08:54:11Z,2024-12-02T04:54:48Z,,50,0,52,47
type-challenges/type-challenges,https://github.com/type-challenges/type-challenges,48452,2020-07-23T14:33:11Z,2026-08-20T17:07:48Z,2026-05-16T14:20:30Z,TypeScript,600,0,37285,4092
Aider-AI/aider,https://github.com/Aider-AI/aider,48354,2023-05-09T18:57:49Z,2026-08-20T18:16:09Z,2026-05-22T14:02:20Z,Python,288,93,4359,3018
brillout/awesome-react-components,https://github.com/brillout/awesome-react-components,48236,2016-06-24T15:19:33Z,2026-08-20T14:05:37Z,2026-01-26T16:36:45Z,,343,0,61,45
hugohe3/ppt-master,https://github.com/hugohe3/ppt-master,48224,2025-12-10T06:54:33Z,2026-08-20T18:35:23Z,2026-08-20T15:02:22Z,Python,32,22,124,119
ReactiveX/RxJava,https://github.com/ReactiveX/RxJava,48205,2013-01-08T20:11:48Z,2026-08-20T08:38:09Z,2026-08-20T08:46:10Z,Java,3590,267,3285,3275
slidevjs/slidev,https://github.com/slidevjs/slidev,48165,2021-04-24T01:25:23Z,2026-08-20T15:42:44Z,2026-08-19T06:22:42Z,TypeScript,901,430,1378,1195
moeru-ai/airi,https://github.com/moeru-ai/airi,48153,2024-12-01T16:33:36Z,2026-08-20T18:35:50Z,2026-08-20T13:40:15Z,TypeScript,1238,81,538,451
router-for-me/CLIProxyAPI,https://github.com/router-for-me/CLIProxyAPI,48078,2025-07-01T19:43:27Z,2026-08-20T18:27:25Z,2026-08-20T18:41:45Z,Go,696,818,2586,2513
pixijs/pixijs,https://github.com/pixijs/pixijs,48040,2013-01-21T22:40:50Z,2026-08-20T18:17:46Z,2026-08-20T18:16:47Z,TypeScript,3887,309,6134,5843
moment/moment,https://github.com/moment/moment,47914,2011-03-01T02:46:06Z,2026-08-19T21:26:00Z,2026-08-19T21:24:50Z,JavaScript,758,1,4165,4003
karan/Projects,https://github.com/karan/Projects,47881,2013-07-04T13:37:27Z,2026-08-20T18:21:22Z,2024-08-14T19:06:05Z,,19,0,98,39
HKUDS/CLI-Anything,https://github.com/HKUDS/CLI-Anything,47878,2026-03-08T13:52:57Z,2026-08-20T18:11:05Z,2026-08-13T04:30:15Z,Python,187,3,129,77
calcom/cal.diy,https://github.com/calcom/cal.diy,47827,2021-03-22T13:47:42Z,2026-08-20T18:39:35Z,2026-08-08T17:13:42Z,TypeScript,13099,611,9389,8270
microsoft/qlib,https://github.com/microsoft/qlib,47790,2020-08-14T06:46:00Z,2026-08-20T18:30:31Z,2026-07-23T08:15:29Z,Python,756,23,1071,769
lukasz-madon/awesome-remote-job,https://github.com/lukasz-madon/awesome-remote-job,47750,2015-01-02T00:31:34Z,2026-08-20T18:42:25Z,2026-08-16T19:35:44Z,,628,0,95,75
gogs/gogs,https://github.com/gogs/gogs,47746,2014-02-12T01:57:08Z,2026-08-20T14:50:08Z,2026-08-06T12:32:28Z,Go,1958,98,5209,4269
bevyengine/bevy,https://github.com/bevyengine/bevy,47716,2020-01-18T21:13:55Z,2026-08-20T17:41:06Z,2026-08-20T17:59:19Z,Rust,8644,58,8640,5809
minimaxir/big-list-of-naughty-strings,https://github.com/minimaxir/big-list-of-naughty-strings,47708,2015-08-08T20:57:20Z,2026-08-20T16:47:10Z,2024-04-18T03:26:59Z,Python,89,0,101,32
discourse/discourse,https://github.com/discourse/discourse,47685,2013-01-12T00:25:55Z,2026-08-20T16:45:33Z,2026-08-20T18:27:19Z,Ruby,37255,1,0,0
prisma/prisma,https://github.com/prisma/prisma,47575,2019-06-20T13:33:47Z,2026-08-20T16:13:07Z,2026-08-20T17:31:02Z,TypeScript,7062,254,12020,9559
oobabooga/textgen,https://github.com/oobabooga/textgen,47553,2022-12-21T04:17:37Z,2026-08-20T17:06:01Z,2026-08-17T17:38:16Z,Python,1273,113,4198,3397
GitHubDaily/GitHubDaily,https://github.com/GitHubDaily/GitHubDaily,47516,2018-12-30T13:56:58Z,2026-08-20T13:44:13Z,2025-12-31T18:59:20Z,,3,0,967,196
acmesh-official/acme.sh,https://github.com/acmesh-official/acme.sh,47499,2015-12-26T12:56:33Z,2026-08-20T16:12:17Z,2026-08-20T00:40:55Z,Shell,1627,48,3703,3666
jeecgboot/JeecgBoot,https://github.com/jeecgboot/JeecgBoot,47420,2018-11-26T10:40:00Z,2026-08-20T17:48:10Z,2026-08-20T11:23:57Z,Java,133,65,8495,8478
coreybutler/nvm-windows,https://github.com/coreybutler/nvm-windows,47405,2014-09-20T16:37:28Z,2026-08-20T18:10:18Z,2026-04-17T17:58:18Z,Go,107,23,969,910
dypsilon/frontend-dev-bookmarks,https://github.com/dypsilon/frontend-dev-bookmarks,47402,2013-06-22T13:23:55Z,2026-08-20T15:56:32Z,2024-05-21T10:56:58Z,,129,1,117,82
rohitg00/ai-engineering-from-scratch,https://github.com/rohitg00/ai-engineering-from-scratch,47329,2026-03-18T18:38:02Z,2026-08-20T18:42:39Z,2026-08-10T07:05:52Z,Python,185,2,74,41
slab/quill,https://github.com/slab/quill,47307,2012-07-30T23:23:18Z,2026-08-20T13:01:05Z,2025-07-25T06:09:23Z,TypeScript,382,95,3848,3270
HKUDS/nanobot,https://github.com/HKUDS/nanobot,47228,2026-02-01T07:16:15Z,2026-08-20T17:33:01Z,2026-08-20T18:36:04Z,Python,1522,19,1454,1256
typescript-cheatsheets/react,https://github.com/typescript-cheatsheets/react,47098,2018-06-02T04:08:16Z,2026-08-20T08:57:03Z,2026-05-29T19:52:44Z,TypeScript,387,0,225,225
elder-plinius/CL4R1T4S,https://github.com/elder-plinius/CL4R1T4S,47064,2025-03-04T20:03:16Z,2026-08-20T18:27:53Z,2026-08-15T02:33:56Z,,0,0,79,8
multica-ai/multica,https://github.com/multica-ai/multica,47059,2026-01-13T17:59:46Z,2026-08-20T18:14:37Z,2026-08-20T18:14:24Z,Go,3225,143,2230,1469
lysine-dev/okhttp,https://github.com/lysine-dev/okhttp,47052,2012-07-23T13:42:55Z,2026-08-20T11:55:09Z,2026-08-20T13:50:34Z,Kotlin,4161,0,4301,4213
gedoor/legado,https://github.com/gedoor/legado,47018,2019-05-22T04:18:58Z,2026-08-20T16:25:04Z,2026-05-27T08:41:54Z,Kotlin,0,0,0,0
KeygraphHQ/shannon,https://github.com/KeygraphHQ/shannon,46967,2025-09-27T01:51:47Z,2026-08-20T17:44:23Z,2026-08-20T18:31:55Z,TypeScript,128,19,139,124
v2ray/v2ray-core,https://github.com/v2ray/v2ray-core,46933,2015-09-04T11:42:53Z,2026-08-20T01:59:09Z,2026-07-13T03:22:29Z,Go,203,247,2600,2597
serverless/serverless,https://github.com/serverless/serverless,46917,2015-04-21T03:48:40Z,2026-08-20T09:08:15Z,2026-08-20T16:14:13Z,JavaScript,5142,494,6634,5525
exo-explore/exo,https://github.com/exo-explore/exo,46900,2024-06-24T18:36:22Z,2026-08-20T16:55:15Z,2026-06-23T18:59:18Z,Python,770,16,931,740
kepano/obsidian-skills,https://github.com/kepano/obsidian-skills,46896,2026-01-02T21:45:11Z,2026-08-20T18:34:09Z,2026-06-08T16:12:01Z,,16,0,46,20
Asabeneh/30-Days-Of-JavaScript,https://github.com/Asabeneh/30-Days-Of-JavaScript,46722,2019-12-23T14:07:40Z,2026-08-20T17:51:57Z,2025-12-06T11:12:48Z,JavaScript,100,0,180,62
hiroi-sora/Umi-OCR,https://github.com/hiroi-sora/Umi-OCR,46700,2022-03-28T04:01:46Z,2026-08-20T17:11:19Z,2025-11-20T14:58:13Z,Python,58,31,870,518
SimplifyJobs/Summer2027-Internships,https://github.com/SimplifyJobs/Summer2027-Internships,46620,2020-05-23T20:53:18Z,2026-08-20T18:34:14Z,2026-08-20T18:31:19Z,Python,1675,0,7659,7562
zhayujie/CowAgent,https://github.com/zhayujie/CowAgent,46599,2022-08-07T08:33:41Z,2026-08-20T16:38:42Z,2026-08-20T14:42:32Z,Python,411,80,2193,2174
microsoft/monaco-editor,https://github.com/microsoft/monaco-editor,46564,2016-06-07T16:56:31Z,2026-08-20T18:05:02Z,2026-08-18T18:33:20Z,JavaScript,668,189,4015,3244
apache/airflow,https://github.com/apache/airflow,46558,2015-04-13T18:04:58Z,2026-08-20T17:59:31Z,2026-08-20T18:34:21Z,Python,39751,126,15034,13930
usebruno/bruno,https://github.com/usebruno/bruno,46434,2022-09-27T20:51:45Z,2026-08-20T18:39:59Z,2026-08-20T14:57:43Z,JavaScript,2674,172,4384,3083
LeCoupa/awesome-cheatsheets,https://github.com/LeCoupa/awesome-cheatsheets,46380,2017-11-09T02:47:15Z,2026-08-20T17:19:34Z,2026-04-12T17:26:10Z,JavaScript,175,0,102,61
9001/copyparty,https://github.com/9001/copyparty,46319,2019-05-26T15:28:33Z,2026-08-20T18:38:46Z,2026-08-17T22:17:30Z,Python,211,346,1002,783
Alishahryar1/free-claude-code,https://github.com/Alishahryar1/free-claude-code,46274,2026-01-28T19:02:30Z,2026-08-20T18:40:44Z,2026-08-20T18:16:55Z,Python,320,0,730,494
docker/awesome-compose,https://github.com/docker/awesome-compose,46128,2020-02-13T08:51:42Z,2026-08-20T18:36:57Z,2026-08-15T19:45:19Z,HTML,153,0,152,47
ziishaned/learn-regex,https://github.com/ziishaned/learn-regex,46081,2017-07-22T12:21:03Z,2026-08-20T07:20:12Z,2025-08-25T23:17:54Z,,132,0,87,36
iina/iina,https://github.com/iina/iina,46026,2016-12-19T07:18:45Z,2026-08-20T18:31:00Z,2026-08-20T18:30:50Z,Swift,1019,51,4497,2682
RocketChat/Rocket.Chat,https://github.com/RocketChat/Rocket.Chat,46011,2015-05-19T07:36:09Z,2026-08-20T16:48:29Z,2026-08-20T18:39:22Z,TypeScript,16933,1000,17111,14616
jgm/pandoc,https://github.com/jgm/pandoc,45960,2010-03-20T20:34:23Z,2026-08-20T18:10:12Z,2026-08-18T22:21:44Z,Haskell,1801,158,8340,7365
coqui-ai/TTS,https://github.com/coqui-ai/TTS,45922,2020-05-20T15:45:28Z,2026-08-20T13:51:37Z,2024-08-16T12:07:14Z,Python,467,98,1242,1240
cli/cli,https://github.com/cli/cli,45907,2019-10-03T15:24:53Z,2026-08-20T18:32:07Z,2026-08-20T17:31:57Z,Go,3151,200,6326,5318
siyuan-note/siyuan,https://github.com/siyuan-note/siyuan,45904,2020-08-30T09:21:35Z,2026-08-20T18:40:12Z,2026-08-20T16:47:57Z,TypeScript,953,945,17602,17540
helix-editor/helix,https://github.com/helix-editor/helix,45894,2020-06-01T04:26:56Z,2026-08-20T18:32:32Z,2026-08-18T23:23:16Z,Rust,4875,30,5941,4853
DavidHDev/react-bits,https://github.com/DavidHDev/react-bits,45882,2024-08-06T06:54:54Z,2026-08-20T18:35:29Z,2026-08-15T05:27:08Z,JavaScript,214,0,526,524
DIYgod/RSSHub,https://github.com/DIYgod/RSSHub,45820,2018-04-02T14:43:21Z,2026-08-20T18:15:33Z,2026-08-20T14:35:19Z,TypeScript,13177,0,6413,6098
zhongyang219/TrafficMonitor,https://github.com/zhongyang219/TrafficMonitor,45800,2017-07-30T02:51:17Z,2026-08-20T17:47:30Z,2026-08-19T03:31:54Z,C++,79,27,2069,741
android/architecture-samples,https://github.com/android/architecture-samples,45796,2016-02-05T13:42:07Z,2026-08-20T14:07:13Z,2026-08-12T23:40:24Z,Kotlin,233,0,497,350
QuantumNous/new-api,https://github.com/QuantumNous/new-api,45741,2023-11-10T19:33:36Z,2026-08-20T18:07:45Z,2026-08-19T08:30:13Z,Go,1283,512,3346,2628
milvus-io/milvus,https://github.com/milvus-io/milvus,45713,2019-09-16T06:43:43Z,2026-08-20T17:09:06Z,2026-08-20T17:25:50Z,Go,26965,170,16663,15710
google/zx,https://github.com/google/zx,45674,2021-05-05T05:50:01Z,2026-08-20T16:50:32Z,2026-08-14T07:30:27Z,JavaScript,617,100,521,500
karanpratapsingh/system-design,https://github.com/karanpratapsingh/system-design,45673,2022-08-15T18:59:54Z,2026-08-20T17:49:45Z,2026-07-08T00:36:51Z,,14,0,24,21
abhigyanpatwari/GitNexus,https://github.com/abhigyanpatwari/GitNexus,45624,2025-08-02T23:20:31Z,2026-08-20T18:25:09Z,2026-08-19T20:19:05Z,TypeScript,1254,0,1168,898
streamlit/streamlit,https://github.com/streamlit/streamlit,45577,2019-08-24T00:14:52Z,2026-08-20T15:15:39Z,2026-08-20T17:49:07Z,Python,8376,0,6043,5066
ColorlibHQ/AdminLTE,https://github.com/ColorlibHQ/AdminLTE,45546,2013-12-25T02:52:40Z,2026-08-20T18:15:48Z,2026-08-20T07:40:52Z,Astro,1583,0,2933,2933
Leaflet/Leaflet,https://github.com/Leaflet/Leaflet,45498,2010-09-22T16:57:44Z,2026-08-20T09:52:58Z,2026-08-17T12:53:01Z,JavaScript,3327,0,5363,4963
jestjs/jest,https://github.com/jestjs/jest,45469,2013-12-10T00:18:04Z,2026-08-20T10:20:14Z,2026-08-20T08:12:47Z,TypeScript,5965,217,8217,8078
isocpp/CppCoreGuidelines,https://github.com/isocpp/CppCoreGuidelines,45257,2015-08-19T20:22:52Z,2026-08-20T17:19:37Z,2026-08-06T15:54:13Z,CSS,830,4,1237,1000
grpc/grpc,https://github.com/grpc/grpc,45229,2014-12-08T18:58:53Z,2026-08-20T16:35:37Z,2026-08-20T16:28:16Z,C++,20866,375,12019,11355
sickn33/agentic-awesome-skills,https://github.com/sickn33/agentic-awesome-skills,45185,2026-01-14T17:48:09Z,2026-08-20T18:13:51Z,2026-08-20T18:24:50Z,Python,794,189,162,162
coreyhaines31/marketingskills,https://github.com/coreyhaines31/marketingskills,45058,2026-01-15T19:45:23Z,2026-08-20T18:12:36Z,2026-08-19T18:16:52Z,JavaScript,188,39,172,132
GitSquared/edex-ui,https://github.com/GitSquared/edex-ui,45048,2017-01-28T09:35:02Z,2026-08-20T18:18:02Z,2021-10-19T22:38:47Z,JavaScript,399,29,559,553
pyenv/pyenv,https://github.com/pyenv/pyenv,45036,2012-08-31T06:57:52Z,2026-08-20T15:49:42Z,2026-08-16T22:51:28Z,Shell,1113,165,1908,1856
MHSanaei/3x-ui,https://github.com/MHSanaei/3x-ui,44999,2023-02-09T19:16:57Z,2026-08-20T18:33:50Z,2026-08-20T18:32:49Z,Go,1048,124,4262,4157
fastapi/full-stack-fastapi-template,https://github.com/fastapi/full-stack-fastapi-template,44984,2019-02-23T15:08:34Z,2026-08-20T16:11:31Z,2026-08-17T08:38:42Z,TypeScript,727,15,441,441
react-hook-form/react-hook-form,https://github.com/react-hook-form/react-hook-form,44826,2019-03-05T23:47:10Z,2026-08-20T18:13:58Z,2026-08-20T00:24:46Z,TypeScript,2315,618,5002,5001
meteor/meteor,https://github.com/meteor/meteor,44810,2012-01-19T01:58:17Z,2026-08-19T20:18:07Z,2026-08-20T16:51:54Z,JavaScript,2930,0,9331,9114
DataTalksClub/data-engineering-zoomcamp,https://github.com/DataTalksClub/data-engineering-zoomcamp,44770,2021-10-21T09:32:50Z,2026-08-20T18:43:24Z,2026-08-20T12:07:40Z,Jupyter Notebook,462,0,146,146
mitmproxy/mitmproxy,https://github.com/mitmproxy/mitmproxy,44749,2010-02-16T04:10:13Z,2026-08-20T15:59:16Z,2026-08-13T13:50:59Z,Python,2830,81,3691,3318
sudheerj/reactjs-interview-questions,https://github.com/sudheerj/reactjs-interview-questions,44739,2018-05-31T17:17:01Z,2026-08-20T14:51:06Z,2026-08-20T05:50:04Z,JavaScript,170,0,113,110
vercel/hyper,https://github.com/vercel/hyper,44697,2016-07-01T06:01:21Z,2026-08-20T09:05:24Z,2026-06-29T11:03:02Z,TypeScript,3292,88,3826,2882
files-community/Files,https://github.com/files-community/Files,44687,2019-01-04T18:19:14Z,2026-08-20T18:32:08Z,2026-08-20T16:35:23Z,C#,5776,141,11350,10908
vnpy/vnpy,https://github.com/vnpy/vnpy,44642,2015-03-02T03:36:58Z,2026-08-20T18:34:51Z,2026-08-10T01:07:58Z,Python,1077,67,2187,2171
getsentry/sentry,https://github.com/getsentry/sentry,44581,2010-08-30T22:06:41Z,2026-08-20T18:41:08Z,2026-08-20T18:42:12Z,Python,91207,176,17253,15479
logseq/logseq,https://github.com/logseq/logseq,44531,2020-05-23T00:06:06Z,2026-08-20T18:11:06Z,2026-08-20T16:55:30Z,Clojure,3400,153,8216,7349
spf13/cobra,https://github.com/spf13/cobra,44477,2013-09-03T20:40:26Z,2026-08-20T14:49:52Z,2026-07-11T00:43:07Z,Go,631,27,1255,1001
charmbracelet/bubbletea,https://github.com/charmbracelet/bubbletea,44463,2020-01-10T21:04:03Z,2026-08-20T18:05:52Z,2026-08-19T15:32:03Z,Go,709,80,443,337
paperless-ngx/paperless-ngx,https://github.com/paperless-ngx/paperless-ngx,44439,2022-02-12T21:56:52Z,2026-08-20T17:36:39Z,2026-08-20T17:19:49Z,Python,3556,156,2648,2647
NaiboWang/EasySpider,https://github.com/NaiboWang/EasySpider,44377,2020-07-18T02:41:27Z,2026-08-20T18:05:08Z,2026-08-19T13:19:51Z,JavaScript,47,11,766,497
AykutSarac/jsoncrack.com,https://github.com/AykutSarac/jsoncrack.com,44306,2022-01-30T15:25:18Z,2026-08-20T15:53:44Z,2026-08-18T17:35:36Z,TypeScript,91,23,289,260
payloadcms/payload,https://github.com/payloadcms/payload,44291,2021-01-05T18:49:45Z,2026-08-20T17:08:21Z,2026-08-20T17:16:36Z,TypeScript,7708,574,4748,4332
sharkdp/fd,https://github.com/sharkdp/fd,44152,2017-05-09T21:27:10Z,2026-08-20T17:41:07Z,2026-08-11T17:42:55Z,Rust,775,44,983,854
janhq/jan,https://github.com/janhq/jan,44074,2023-08-17T02:17:10Z,2026-08-20T17:44:10Z,2026-08-20T13:30:14Z,TypeScript,3813,104,3796,3424
parcel-bundler/parcel,https://github.com/parcel-bundler/parcel,44020,2017-08-07T16:36:47Z,2026-08-19T17:19:29Z,2026-08-20T04:39:55Z,JavaScript,2600,52,5539,5080
streamich/react-use,https://github.com/streamich/react-use,44018,2018-10-27T10:16:05Z,2026-08-20T11:28:03Z,2026-06-10T18:51:23Z,TypeScript,1534,257,614,247
Kong/kong,https://github.com/Kong/kong,44010,2014-11-17T23:56:08Z,2026-08-20T18:38:32Z,2026-08-16T14:44:43Z,Lua,6532,147,4614,4537
zen-browser/desktop,https://github.com/zen-browser/desktop,44000,2024-03-28T00:05:55Z,2026-08-20T18:32:13Z,2026-08-20T17:16:13Z,JavaScript,1220,186,9683,9109
